iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AFG,Asia,Afghanistan,2020-07-13,34451,0,214.286,1010,0,20.857,884.985,0,5.505,25.945,0,0.536,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-14,34455,4,153,1012,2,13.143,885.088,0.103,3.93,25.996,0.051,0.338,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-15,34740,285,163.714,1045,33,15.571,892.409,7.321,4.206,26.844,0.848,0.4,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-16,34994,254,191.571,1094,49,22.429,898.934,6.525,4.921,28.103,1.259,0.576,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-17,35070,76,166,1115,21,22.571,900.886,1.952,4.264,28.642,0.539,0.58,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-18,35289,219,131.857,1147,32,21.857,906.512,5.626,3.387,29.464,0.822,0.561,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-19,35301,12,121.429,1164,17,22,906.82,0.308,3.119,29.901,0.437,0.565,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-20,35475,174,146.286,1181,17,24.429,911.29,4.47,3.758,30.338,0.437,0.628,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-21,35615,140,165.714,1186,5,24.857,914.886,3.596,4.257,30.466,0.128,0.639,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-22,35727,112,141,1190,4,20.714,917.763,2.877,3.622,30.569,0.103,0.532,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-23,35915,188,131.571,1211,21,16.714,922.593,4.829,3.38,31.108,0.539,0.429,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-24,35928,13,122.571,1211,0,13.714,922.927,0.334,3.149,31.108,0,0.352,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-25,36036,108,106.714,1246,35,14.143,925.701,2.774,2.741,32.008,0.899,0.363,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-26,36157,121,122.286,1259,13,13.571,928.809,3.108,3.141,32.341,0.334,0.349,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-27,36263,106,112.571,1269,10,12.571,931.532,2.723,2.892,32.598,0.257,0.323,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-28,36368,105,107.571,1270,1,12,934.229,2.697,2.763,32.624,0.026,0.308,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-29,36471,103,106.286,1271,1,11.571,936.875,2.646,2.73,32.65,0.026,0.297,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-30,36471,0,79.429,1271,0,8.571,936.875,0,2.04,32.65,0,0.22,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-07-31,36542,71,87.714,1271,0,8.571,938.699,1.824,2.253,32.65,0,0.22,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-01,36710,168,96.286,1283,12,5.286,943.015,4.316,2.473,32.958,0.308,0.136,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-02,36710,0,79,1283,0,3.429,943.015,0,2.029,32.958,0,0.088,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-03,36710,0,63.857,1284,1,2.143,943.015,0,1.64,32.984,0.026,0.055,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-04,36747,37,54.143,1288,4,2.571,943.965,0.95,1.391,33.086,0.103,0.066,,,,,,,,,,,,,,,,,,75,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-05,36829,82,51.143,1294,6,3.286,946.072,2.106,1.314,33.241,0.154,0.084,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-06,36896,67,60.714,1298,4,3.857,947.793,1.721,1.56,33.343,0.103,0.099,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-07,36937,41,56.429,1298,0,3.857,948.846,1.053,1.45,33.343,0,0.099,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-08,37015,78,43.571,1307,9,3.429,950.85,2.004,1.119,33.575,0.231,0.088,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-09,37054,39,49.143,1312,5,4.143,951.852,1.002,1.262,33.703,0.128,0.106,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-10,37054,0,49.143,1312,0,4,951.852,0,1.262,33.703,0,0.103,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-11,37054,0,43.857,1312,0,3.429,951.852,0,1.127,33.703,0,0.088,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-12,37269,215,62.857,1344,32,7.143,957.374,5.523,1.615,34.525,0.822,0.183,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-13,37345,76,64.143,1354,10,8,959.327,1.952,1.648,34.782,0.257,0.206,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-14,37424,79,69.571,1363,9,9.286,961.356,2.029,1.787,35.013,0.231,0.239,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-15,37431,7,59.429,1363,0,8,961.536,0.18,1.527,35.013,0,0.206,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-16,37551,120,71,1370,7,8.286,964.619,3.083,1.824,35.193,0.18,0.213,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-17,37596,45,77.429,1375,5,9,965.775,1.156,1.989,35.321,0.128,0.231,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-18,37599,3,77.857,1375,0,9,965.852,0.077,2,35.321,0,0.231,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-19,37599,0,47.143,1375,0,4.429,965.852,0,1.211,35.321,0,0.114,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-20,37759,160,59.143,1383,8,4.143,969.962,4.11,1.519,35.527,0.206,0.106,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-21,37856,97,61.714,1385,2,3.143,972.453,2.492,1.585,35.578,0.051,0.081,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-22,37894,38,66.143,1385,0,3.143,973.43,0.976,1.699,35.578,0,0.081,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-23,37999,105,64,1387,2,2.429,976.127,2.697,1.644,35.63,0.051,0.062,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-24,37999,0,57.571,1387,0,1.714,976.127,0,1.479,35.63,0,0.044,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-25,38070,71,67.286,1397,10,3.143,977.951,1.824,1.728,35.886,0.257,0.081,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-26,38071,1,67.429,1397,0,3.143,977.976,0.026,1.732,35.886,0,0.081,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-27,38126,55,52.429,1401,4,2.571,979.389,1.413,1.347,35.989,0.103,0.066,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-28,38129,3,39,1401,0,2.286,979.466,0.077,1.002,35.989,0,0.059,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-29,38140,11,35.143,1402,1,2.429,979.749,0.283,0.903,36.015,0.026,0.062,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-30,38143,3,20.571,1402,0,2.143,979.826,0.077,0.528,36.015,0,0.055,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-08-31,38162,19,23.286,1402,0,2.143,980.314,0.488,0.598,36.015,0,0.055,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-01,38196,34,18,1406,4,1.286,981.187,0.873,0.462,36.118,0.103,0.033,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-02,38205,9,19.143,1406,0,1.286,981.419,0.231,0.492,36.118,0,0.033,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-03,38243,38,16.714,1409,3,1.143,982.395,0.976,0.429,36.195,0.077,0.029,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-04,38288,45,22.714,1410,1,1.286,983.551,1.156,0.583,36.22,0.026,0.033,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-05,38304,16,23.429,1410,0,1.143,983.962,0.411,0.602,36.22,0,0.029,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-06,38324,20,25.857,1410,0,1.143,984.476,0.514,0.664,36.22,0,0.029,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-07,38398,74,33.714,1412,2,1.429,986.376,1.901,0.866,36.272,0.051,0.037,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-08,38494,96,42.571,1415,3,1.286,988.843,2.466,1.094,36.349,0.077,0.033,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-09,38520,26,45,1418,3,1.714,989.51,0.668,1.156,36.426,0.077,0.044,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-10,38544,24,43,1420,2,1.571,990.127,0.617,1.105,36.477,0.051,0.04,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-11,38572,28,40.571,1420,0,1.429,990.846,0.719,1.042,36.477,0,0.037,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-12,38606,34,43.143,1420,0,1.429,991.72,0.873,1.108,36.477,0,0.037,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-13,38641,35,45.286,1420,0,1.429,992.619,0.899,1.163,36.477,0,0.037,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-14,38716,75,45.429,1420,0,1.143,994.545,1.927,1.167,36.477,0,0.029,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-15,38815,99,45.857,1426,6,1.571,997.088,2.543,1.178,36.631,0.154,0.04,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-16,38855,40,47.857,1436,10,2.571,998.116,1.028,1.229,36.888,0.257,0.066,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-17,38872,17,46.857,1436,0,2.286,998.553,0.437,1.204,36.888,0,0.059,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-18,38872,0,42.857,1436,0,2.286,998.553,0,1.101,36.888,0,0.059,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-19,38919,47,44.714,1437,1,2.429,999.76,1.207,1.149,36.914,0.026,0.062,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-20,39044,125,57.571,1441,4,3,1002.971,3.211,1.479,37.017,0.103,0.077,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-21,39044,0,46.857,1441,0,3,1002.971,0,1.204,37.017,0,0.077,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-22,39074,30,37,1444,3,2.571,1003.742,0.771,0.95,37.094,0.077,0.066,,,,,,,,,,,,,,,,,,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-23,39145,71,41.429,1446,2,1.429,1005.566,1.824,1.064,37.145,0.051,0.037,,,,,,,,,,,,,,,,,,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2020-09-24,39170,25,42.571,1451,5,2.143,1006.208,0.642,1.094,37.274,0.128,0.055,,,,,,,,,,,,,,,,,,28.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
